#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336519.26 13131892 19.650 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.36 13072719 19.517 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.47 12904412 19.417 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.57 12881926 19.350 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.67 12826362 19.217 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.77 12795310 19.150 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.87 12735660 19.000 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.97 12582353 18.917 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250

1569336520.07 12560304 18.850 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.18 12504423 18.717 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.28 12476920 18.650 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.38 12420188 18.517 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.48 12269460 18.417 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.58 12221123 18.283 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336520.69 12193394 18.217 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
